--------------------------------------
| rollout/                |          |
|    iterations           | 16           |
|    time_elapsed         | 229          |
|    total_timesteps      | 65536        |
| train/                  |              |
|    approx_kl            | 0.0060673743 |
|    clip_fraction        | 0.0179       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.657        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 0.725        |
|    n_updates            | 45           |
|    policy_gradient_loss | -0.00698     |
|    std                  | 0.2          |
|    value_loss           | 1.66         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 25.9         |
|    ep_reward_mean       | 8.49         |
|    mimic_body_reward    | 0.0831       |
|    mimic_body_vel_re... | 0.0145       |
|    mimic_contact_reward | 0.044        |
|    mimic_ee_reward      | 0.017        |
|    mimic_qpos_reward    | 0.187        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 285          |
|    iterations           | 17           |
|    time_elapsed         | 244          |
|    total_timesteps      | 69632        |
| train/                  |              |
|    approx_kl            | 0.0026043155 |
|    clip_fraction        | 0.0119       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.582        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 0.841        |
|    n_updates            | 48           |
|    policy_gradient_loss | -0.00644     |
|    std                  | 0.2          |
|    value_loss           | 1.9          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 26.3        |
|    ep_reward_mean       | 8.57        |
|    mimic_body_reward    | 0.0557      |
|    mimic_body_vel_re... | 0.0133      |
|    mimic_contact_reward | 0.038       |
|    mimic_ee_reward      | 0.00882     |
|    mimic_qpos_reward    | 0.171       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 285         |
|    iterations           | 18          |
|    time_elapsed         | 258         |
|    total_timesteps      | 73728       |
| train/                  |             |
|    approx_kl            | 0.005251726 |
|    clip_fraction        | 0.0148      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.636       |
|    learning_rate        | 1e-05       |
|    learning_rate_critic | 0.01        |
|    loss                 | 0.771       |
|    n_updates            | 51          |
|    policy_gradient_loss | -0.00718    |
|    std                  | 0.2         |
|    value_loss           | 1.67        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 28.3        |
|    ep_reward_mean       | 9.14        |
|    mimic_body_reward    | 0.0353      |
|    mimic_body_vel_re... | 0.00642     |
|    mimic_contact_reward | 0.03        |
|    mimic_ee_reward      | 0.0107      |
|    mimic_qpos_reward    | 0.18        |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 285         |
|    iterations           | 19          |
|    time_elapsed         | 272         |
|    total_timesteps      | 77824       |
| train/                  |             |
|    approx_kl            | 0.005920549 |
|    clip_fraction        | 0.0148      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.645       |
|    learning_rate        | 1e-05       |
|    learning_rate_critic | 0.01        |
|    loss                 | 0.746       |
|    n_updates            | 54          |
|    policy_gradient_loss | -0.00719    |
|    std                  | 0.2         |
|    value_loss           | 1.58        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 26.1        |
|    ep_reward_mean       | 8.63        |
|    mimic_body_reward    | 0.0417      |
|    mimic_body_vel_re... | 0.00609     |
|    mimic_contact_reward | 0.032       |
|    mimic_ee_reward      | 0.00965     |
|    mimic_qpos_reward    | 0.155       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 285         |
|    iterations           | 20          |
|    time_elapsed         | 286         |
|    total_timesteps      | 81920       |
| train/                  |             |
|    approx_kl            | 0.004558949 |
|    clip_fraction        | 0.00952     |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.613       |
|    learning_rate        | 1e-05       |
|    learning_rate_critic | 0.01        |
|    loss                 | 0.716       |
|    n_updates            | 57          |
|    policy_gradient_loss | -0.00634    |
|    std                  | 0.2         |
|    value_loss           | 1.7         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 28.3         |
|    ep_reward_mean       | 9.12         |
|    mimic_body_reward    | 0.0987       |
|    mimic_body_vel_re... | 0.0121       |
|    mimic_contact_reward | 0.06         |
|    mimic_ee_reward      | 0.0136       |
|    mimic_qpos_reward    | 0.184        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 285          |
|    iterations           | 21           |
|    time_elapsed         | 300          |
|    total_timesteps      | 86016        |
| train/                  |              |
|    approx_kl            | 0.0035757995 |
|    clip_fraction        | 0.0183       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.645        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 0.873        |
|    n_updates            | 60           |
|    policy_gradient_loss | -0.00717     |
|    std                  | 0.2          |
|    value_loss           | 1.62         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 27.9       |
|    ep_reward_mean       | 9.28       |
|    mimic_body_reward    | 0.0652     |
|    mimic_body_vel_re... | 0.0114     |
|    mimic_contact_reward | 0.034      |
|    mimic_ee_reward      | 0.0133     |
|    mimic_qpos_reward    | 0.165      |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 286        |
|    iterations           | 22         |
|    time_elapsed         | 315        |
|    total_timesteps      | 90112      |
| train/                  |            |
|    approx_kl            | 0.00195314 |
|    clip_fraction        | 0.00309    |
|    clip_range           | 0.2        |
|    entropy_loss         | 4.38       |
|    explained_variance   | 0.63       |
|    learning_rate        | 1e-05      |
|    learning_rate_critic | 0.01       |
|    loss                 | 0.858      |
|    n_updates            | 63         |
|    policy_gradient_loss | -0.0053    |
|    std                  | 0.2        |
|    value_loss           | 1.78       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 27.1        |
|    ep_reward_mean       | 8.94        |
|    mimic_body_reward    | 0.0797      |
|    mimic_body_vel_re... | 0.0112      |
|    mimic_contact_reward | 0.054       |
|    mimic_ee_reward      | 0.0143      |
|    mimic_qpos_reward    | 0.191       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 286         |
|    iterations           | 23          |
|    time_elapsed         | 329         |
|    total_timesteps      | 94208       |
| train/                  |             |
|    approx_kl            | 0.003860354 |
|    clip_fraction        | 0.00985     |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.639       |
|    learning_rate        | 1e-05       |
|    learning_rate_critic | 0.01        |
|    loss                 | 0.782       |
|    n_updates            | 66          |
|    policy_gradient_loss | -0.00693    |
|    std                  | 0.2         |
|    value_loss           | 1.77        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 28.3         |
|    ep_reward_mean       | 9.21         |
|    mimic_body_reward    | 0.0647       |
|    mimic_body_vel_re... | 0.011        |
|    mimic_contact_reward | 0.04         |
|    mimic_ee_reward      | 0.0134       |
|    mimic_qpos_reward    | 0.174        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 286          |
|    iterations           | 24           |
|    time_elapsed         | 343          |
|    total_timesteps      | 98304        |
| train/                  |              |
|    approx_kl            | 0.0057908036 |
|    clip_fraction        | 0.00732      |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.668        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 0.907        |
|    n_updates            | 69           |
|    policy_gradient_loss | -0.00516     |
|    std                  | 0.2          |
|    value_loss           | 1.68         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 27.5         |
|    ep_reward_mean       | 8.84         |
|    mimic_body_reward    | 0.0623       |
|    mimic_body_vel_re... | 0.00543      |
|    mimic_contact_reward | 0.046        |
|    mimic_ee_reward      | 0.0122       |
|    mimic_qpos_reward    | 0.158        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 286          |
|    iterations           | 25           |
|    time_elapsed         | 357          |
|    total_timesteps      | 102400       |
| train/                  |              |
|    approx_kl            | 0.0034517022 |
|    clip_fraction        | 0.00439      |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.609        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 0.784        |
|    n_updates            | 72           |
|    policy_gradient_loss | -0.00505     |
|    std                  | 0.2          |
|    value_loss           | 1.71         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 28.9         |
|    ep_reward_mean       | 9.4          |
|    mimic_body_reward    | 0.0812       |
|    mimic_body_vel_re... | 0.0115       |
|    mimic_contact_reward | 0.064        |
|    mimic_ee_reward      | 0.0144       |
|    mimic_qpos_reward    | 0.18         |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 286          |
|    iterations           | 26           |
|    time_elapsed         | 372          |
|    total_timesteps      | 106496       |
| train/                  |              |
|    approx_kl            | 0.0033952468 |
|    clip_fraction        | 0.012        |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.687        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 0.705        |
|    n_updates            | 75           |
|    policy_gradient_loss | -0.00578     |
|    std                  | 0.2          |
|    value_loss           | 1.54         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 28.7       |
|    ep_reward_mean       | 9.34       |
|    mimic_body_reward    | 0.0508     |
|    mimic_body_vel_re... | 0.0064     |
|    mimic_contact_reward | 0.028      |
|    mimic_ee_reward      | 0.014      |
|    mimic_qpos_reward    | 0.172      |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 286        |
|    iterations           | 27         |
|    time_elapsed         | 386        |
|    total_timesteps      | 110592     |
| train/                  |            |
|    approx_kl            | 0.00571623 |
|    clip_fraction        | 0.017      |
|    clip_range           | 0.2        |
|    entropy_loss         | 4.38       |
|    explained_variance   | 0.623      |
|    learning_rate        | 1e-05      |
|    learning_rate_critic | 0.01       |
|    loss                 | 1.1        |
|    n_updates            | 78         |
|    policy_gradient_loss | -0.00691   |
|    std                  | 0.2        |
|    value_loss           | 1.82       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 27.4        |
|    ep_reward_mean       | 8.82        |
|    mimic_body_reward    | 0.0648      |
|    mimic_body_vel_re... | 0.00677     |
|    mimic_contact_reward | 0.04        |
|    mimic_ee_reward      | 0.0145      |
|    mimic_qpos_reward    | 0.188       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 285         |
|    iterations           | 28          |
|    time_elapsed         | 401         |
|    total_timesteps      | 114688      |
| train/                  |             |
|    approx_kl            | 0.005172902 |
|    clip_fraction        | 0.0109      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.655       |
|    learning_rate        | 1e-05       |
|    learning_rate_critic | 0.01        |
|    loss                 | 1.03        |
|    n_updates            | 81          |
|    policy_gradient_loss | -0.00699    |
|    std                  | 0.2         |
|    value_loss           | 1.8         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 30.3        |
|    ep_reward_mean       | 9.77        |
|    mimic_body_reward    | 0.0713      |
|    mimic_body_vel_re... | 0.0112      |
|    mimic_contact_reward | 0.056       |
|    mimic_ee_reward      | 0.0105      |
|    mimic_qpos_reward    | 0.185       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 285         |
|    iterations           | 29          |
|    time_elapsed         | 416         |
|    total_timesteps      | 118784      |
| train/                  |             |
|    approx_kl            | 0.004644557 |
|    clip_fraction        | 0.00537     |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.645       |
|    learning_rate        | 1e-05       |
|    learning_rate_critic | 0.01        |
|    loss                 | 0.956       |
|    n_updates            | 84          |
|    policy_gradient_loss | -0.00577    |
|    std                  | 0.2         |
|    value_loss           | 1.8         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 29.5         |
|    ep_reward_mean       | 9.51         |
|    mimic_body_reward    | 0.0835       |
|    mimic_body_vel_re... | 0.0207       |
|    mimic_contact_reward | 0.078        |
|    mimic_ee_reward      | 0.0135       |
|    mimic_qpos_reward    | 0.184        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 285          |
|    iterations           | 30           |
|    time_elapsed         | 430          |
|    total_timesteps      | 122880       |
| train/                  |              |
|    approx_kl            | 0.0029620484 |
|    clip_fraction        | 0.00513      |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.604        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 0.846        |
|    n_updates            | 87           |
|    policy_gradient_loss | -0.00495     |
|    std                  | 0.2          |
|    value_loss           | 1.99         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 30.1         |
|    ep_reward_mean       | 9.63         |
|    mimic_body_reward    | 0.0233       |
|    mimic_body_vel_re... | 0.00481      |
|    mimic_contact_reward | 0.028        |
|    mimic_ee_reward      | 0.00645      |
|    mimic_qpos_reward    | 0.141        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 285          |
|    iterations           | 31           |
|    time_elapsed         | 445          |
|    total_timesteps      | 126976       |
| train/                  |              |
|    approx_kl            | 0.0015936038 |
|    clip_fraction        | 0.00334      |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.647        |
|    learning_rate        | 1e-05        |
|    learning_rate_critic | 0.01         |
|    loss                 | 0.879        |
|    n_updates            | 90           |
|    policy_gradient_loss | -0.00476     |
|    std                  | 0.2          |
|    value_loss           | 1.82         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 28.8        |
|    ep_reward_mean       | 9.24        |
|    mimic_body_reward    | 0.0681      |
|    mimic_body_vel_re... | 0.0132      |
|    mimic_contact_reward | 0.04        |
|    mimic_ee_reward      | 0.0111      |
